Год,Месяц,Пост,Вещество,Количество,Qsr,Sigma,Qmax
2007,3,3,Взвешенные вещества,78,0.136,0.140,0.5
2007,4,3,Взвешенные вещества,75,0.087,0.107,0.4
2007,5,3,Взвешенные вещества,74,0.08,0.096,0.4
2007,6,3,Взвешенные вещества,72,0.083,0.082,0.3
2007,7,3,Взвешенные вещества,78,0.05,0.062,0.2
2007,8,3,Взвешенные вещества,81,0.09,0.093,0.3
2007,9,3,Взвешенные вещества,75,0.115,0.090,0.4
2007,10,3,Взвешенные вещества,81,0.07,0.097,0.5
2007,11,3,Взвешенные вещества,75,0.096,0.095,0.4
2007,12,3,Взвешенные вещества,73,0.06,0.062,0.2
2007,1,15,Взвешенные вещества,60,0.08,0.058,0.2
2007,2,15,Взвешенные вещества,63,0.075,0.092,0.4
2007,3,15,Взвешенные вещества,78,0.103,0.125,0.5
2007,4,15,Взвешенные вещества,75,0.072,0.085,0.3
2007,5,15,Взвешенные вещества,75,0.069,0.094,0.3
2007,6,15,Взвешенные вещества,75,0.053,0.062,0.2
2007,7,15,Взвешенные вещества,78,0.036,0.056,0.2
2007,8,15,Взвешенные вещества,80,0.038,0.064,0.2
2007,9,15,Взвешенные вещества,74,0.06,0.074,0.3
2007,10,15,Взвешенные вещества,81,0.119,0.101,0.3
2007,11,15,Взвешенные вещества,75,0.085,0.082,0.3
2007,12,15,Взвешенные вещества,73,0.092,0.089,0.3
2007,1,17,Взвешенные вещества,34,0.079,0.054,0.2
2007,2,17,Взвешенные вещества,67,0.094,0.092,0.4
2007,3,17,Взвешенные вещества,56,0.096,0.101,0.3
2007,4,17,Взвешенные вещества,75,0.136,0.102,0.4
2007,5,17,Взвешенные вещества,75,0.093,0.092,0.3
2007,6,17,Взвешенные вещества,67,0.09,0.080,0.4
2007,7,17,Взвешенные вещества,43,0.1,0.082,0.2
2007,8,17,Взвешенные вещества,79,0.109,0.094,0.5
2007,9,17,Взвешенные вещества,69,0.099,0.080,0.3
2007,10,17,Взвешенные вещества,81,0.046,0.063,0.2
2007,11,17,Взвешенные вещества,75,0.071,0.071,0.3
2007,12,17,Взвешенные вещества,36,0.067,0.053,0.2
2007,1,18,Взвешенные вещества,60,0.112,0.067,0.3
2007,2,18,Взвешенные вещества,69,0.122,0.127,0.5
2007,3,18,Взвешенные вещества,78,0.106,0.115,0.5
2007,4,18,Взвешенные вещества,63,0.138,0.114,0.4
2007,5,18,Взвешенные вещества,75,0.104,0.089,0.3
2007,6,18,Взвешенные вещества,75,0.101,0.078,0.3
2007,7,18,Взвешенные вещества,78,0.083,0.073,0.2
2007,8,18,Взвешенные вещества,81,0.079,0.085,0.3
2007,9,18,Взвешенные вещества,75,0.101,0.074,0.3
2007,10,18,Взвешенные вещества,80,0.034,0.062,0.3
2007,11,18,Взвешенные вещества,75,0.076,0.079,0.3
2007,12,18,Взвешенные вещества,73,0.082,0.069,0.2
2007,1,36,Взвешенные вещества,38,0.087,0.047,0.2
2007,2,36,Взвешенные вещества,45,0.089,0.080,0.4
2007,3,36,Взвешенные вещества,52,0.154,0.138,0.5
2007,4,36,Взвешенные вещества,50,0.166,0.119,0.4
2007,5,36,Взвешенные вещества,15,-1,-1,0.4
2007,6,36,Взвешенные вещества,-1,-1,-1,-1
2007,7,36,Взвешенные вещества,36,0.097,0.081,0.3
2007,8,36,Взвешенные вещества,49,0.086,0.089,0.3
2007,9,36,Взвешенные вещества,50,0.09,0.074,0.3
2007,10,36,Взвешенные вещества,54,0.076,0.077,0.3
2007,11,36,Взвешенные вещества,50,0.072,0.078,0.3
2007,12,36,Взвешенные вещества,49,0.086,0.058,0.2
2007,1,-1,Взвешенные вещества,252,0.092,-1,0.3
2007,2,-1,Взвешенные вещества,313,0.097,-1,0.5
2007,3,-1,Взвешенные вещества,342,0.118,-1,0.5
2007,4,-1,Взвешенные вещества,338,0.116,-1,0.4
2007,5,-1,Взвешенные вещества,314,0.09,-1,0.4
2007,6,-1,Взвешенные вещества,289,0.082,-1,0.4
2007,7,-1,Взвешенные вещества,313,0.067,-1,0.3
2007,8,-1,Взвешенные вещества,370,0.08,-1,0.5
2007,9,-1,Взвешенные вещества,343,0.093,-1,0.4
2007,10,-1,Взвешенные вещества,377,0.068,-1,0.5
2007,11,-1,Взвешенные вещества,350,0.081,-1,0.4
2007,12,-1,Взвешенные вещества,304,0.078,-1,0.3
2007,1,3,Диоксид серы,60,0.001,0.001,0.003
2007,2,3,Диоксид серы,69,0.001,0.002,0.011
2007,3,3,Диоксид серы,78,0.001,0.001,0.007
2007,4,3,Диоксид серы,75,0.001,0.001,0.003
2007,5,3,Диоксид серы,74,0.001,0.002,0.013
2007,6,3,Диоксид серы,75,0.001,0.001,0.004
2007,7,3,Диоксид серы,78,0.001,0.001,0.002
2007,8,3,Диоксид серы,81,0.001,0.001,0.005
2007,9,3,Диоксид серы,75,0.001,0.001,0.003
2007,10,3,Диоксид серы,81,0.001,0.001,0.009
2007,11,3,Диоксид серы,75,0.001,0.002,0.008
2007,12,3,Диоксид серы,73,0.001,0.002,0.01
2007,1,15,Диоксид серы,60,0.001,0.001,0.002
2007,2,15,Диоксид серы,63,0.001,0.002,0.011
2007,3,15,Диоксид серы,78,0.001,0.001,0.002
2007,4,15,Диоксид серы,75,0.001,0.001,0.002
2007,5,15,Диоксид серы,75,0.001,0.001,0.006
2007,6,15,Диоксид серы,75,0.001,0.001,0.005
2007,7,15,Диоксид серы,78,0.001,0.001,0.003
2007,8,15,Диоксид серы,80,0.001,0.002,0.011
2007,9,15,Диоксид серы,74,0.001,0.001,0.004
2007,10,15,Диоксид серы,81,0,0.001,0.002
2007,11,15,Диоксид серы,75,0.001,0.001,0.003
2007,12,15,Диоксид серы,73,0,0.001,0.002
2007,1,17,Диоксид серы,34,0.001,0.001,0.002
2007,2,17,Диоксид серы,67,0.001,0.002,0.011
2007,3,17,Диоксид серы,56,0.001,0.001,0.004
2007,4,17,Диоксид серы,75,0.001,0.001,0.008
2007,5,17,Диоксид серы,75,0.001,0.001,0.01
2007,6,17,Диоксид серы,67,0.001,0.001,0.006
2007,7,17,Диоксид серы,43,0.001,0.001,0.004
2007,8,17,Диоксид серы,79,0.001,0.001,0.006
2007,9,17,Диоксид серы,69,0.001,0.001,0.005
2007,10,17,Диоксид серы,81,0.001,0.001,0.006
2007,11,17,Диоксид серы,75,0.002,0.002,0.014
2007,12,17,Диоксид серы,36,0.002,0.002,0.008
2007,1,18,Диоксид серы,60,0.001,0.001,0.002
2007,2,18,Диоксид серы,69,0.001,0.002,0.011
2007,3,18,Диоксид серы,78,0.001,0.001,0.004
2007,4,18,Диоксид серы,66,0.001,0.001,0.007
2007,5,18,Диоксид серы,75,0.002,0.001,0.004
2007,6,18,Диоксид серы,75,0.001,0.001,0.004
2007,7,18,Диоксид серы,76,0.001,0.001,0.003
2007,8,18,Диоксид серы,81,0.002,0.002,0.006
2007,9,18,Диоксид серы,75,0.002,0.001,0.007
2007,10,18,Диоксид серы,81,0.001,0.001,0.003
2007,11,18,Диоксид серы,75,0.001,0.001,0.004
2007,12,18,Диоксид серы,73,0.001,0.001,0.003
2007,1,36,Диоксид серы,57,0.001,0.001,0.002
2007,2,36,Диоксид серы,68,0.002,0.002,0.007
2007,3,36,Диоксид серы,78,0.002,0.002,0.006
2007,4,36,Диоксид серы,75,0.001,0.001,0.003
2007,5,36,Диоксид серы,22,0.002,0.004,0.019
2007,6,36,Диоксид серы,-1,-1,-1,-1
2007,7,36,Диоксид серы,47,0.001,0.001,0.004
2007,8,36,Диоксид серы,72,0.001,0.001,0.004
2007,9,36,Диоксид серы,75,0.002,0.001,0.008
2007,10,36,Диоксид серы,81,0.001,0.001,0.004
2007,11,36,Диоксид серы,74,0.001,0.001,0.004
2007,12,36,Диоксид серы,73,0.001,0.001,0.003
2007,1,-1,Диоксид серы,271,0.001,-1,0.003
2007,2,-1,Диоксид серы,336,0.001,-1,0.011
2007,3,-1,Диоксид серы,368,0.001,-1,0.007
2007,4,-1,Диоксид серы,366,0.001,-1,0.008
2007,5,-1,Диоксид серы,321,0.001,-1,0.019
2007,6,-1,Диоксид серы,292,0.001,-1,0.006
2007,7,-1,Диоксид серы,322,0.001,-1,0.004
2007,8,-1,Диоксид серы,393,0.001,-1,0.011
2007,9,-1,Диоксид серы,368,0.001,-1,0.008
2007,10,-1,Диоксид серы,405,0.001,-1,0.009
2007,11,-1,Диоксид серы,374,0.001,-1,0.014
2007,12,-1,Диоксид серы,328,0.001,-1,0.01
2007,1,36,Растворимые сульфаты,38,0.001,0.003,0.01
2007,2,36,Растворимые сульфаты,45,0.002,0.005,0.02
2007,3,36,Растворимые сульфаты,52,0.001,0.003,0.1
2007,4,36,Растворимые сульфаты,50,0.001,0.003,0.01
2007,5,36,Растворимые сульфаты,15,-1,-1,0.01
2007,6,36,Растворимые сульфаты,-1,-1,-1,-1
2007,7,36,Растворимые сульфаты,36,0,0.002,0.01
2007,8,36,Растворимые сульфаты,49,0.002,0.004,0.01
2007,9,36,Растворимые сульфаты,50,0.005,0.007,0.02
2007,10,36,Растворимые сульфаты,54,0.004,0.006,0.02
2007,11,36,Растворимые сульфаты,50,0.001,0.003,0.01
2007,12,36,Растворимые сульфаты,49,0.002,0.004,0.02
2007,1,-1,Растворимые сульфаты,38,0.001,0.003,0.01
2007,2,-1,Растворимые сульфаты,45,0.002,0.005,0.02
2007,3,-1,Растворимые сульфаты,52,0.001,0.003,0.1
2007,4,-1,Растворимые сульфаты,50,0.001,0.003,0.01
2007,5,-1,Растворимые сульфаты,15,-1,-1,0.01
2007,6,-1,Растворимые сульфаты,-1,-1,-1,-1
2007,7,-1,Растворимые сульфаты,36,0,0.002,0.01
2007,8,-1,Растворимые сульфаты,49,0.002,0.004,0.01
2007,9,-1,Растворимые сульфаты,50,0.005,0.007,0.02
2007,10,-1,Растворимые сульфаты,54,0.004,0.006,0.02
2007,11,-1,Растворимые сульфаты,50,0.001,0.003,0.01
2007,12,-1,Растворимые сульфаты,49,0.002,0.004,0.02
2007,1,3,Оксид углерода,7,1,-1,1
2007,2,3,Оксид углерода,69,1.1,0.3,2
2007,3,3,Оксид углерода,78,1.2,0.4,3
2007,4,3,Оксид углерода,75,1.1,0.5,3
2007,5,3,Оксид углерода,40,1.3,0.5,2
2007,6,3,Оксид углерода,75,1.2,0.4,2
2007,7,3,Оксид углерода,78,1.2,0.4,2
2007,8,3,Оксид углерода,81,1.5,0.6,3
2007,9,3,Оксид углерода,59,1.3,0.6,3
2007,10,3,Оксид углерода,-1,-1,-1,-1
2007,11,3,Оксид углерода,56,1.3,0.6,4
2007,12,3,Оксид углерода,73,1.2,0.4,2
2007,1,15,Оксид углерода,60,1,0.1,1
2007,2,15,Оксид углерода,63,1,0.3,2.01
2007,3,15,Оксид углерода,78,1.2,0.4,2
2007,4,15,Оксид углерода,75,1.1,0.4,2
2007,5,15,Оксид углерода,75,1.2,0.5,2
2007,6,15,Оксид углерода,75,1.1,0.3,2
2007,7,15,Оксид углерода,78,1.3,0.6,3
2007,8,15,Оксид углерода,80,1.2,0.4,2
2007,9,15,Оксид углерода,47,1.2,0.4,2
2007,10,15,Оксид углерода,81,1.3,0.5,3
2007,11,15,Оксид углерода,75,1.2,0.4,2
2007,12,15,Оксид углерода,73,1.2,0.4,2
2007,1,17,Оксид углерода,34,1.2,0.4,2
2007,2,17,Оксид углерода,67,1,0.4,2
2007,3,17,Оксид углерода,56,1.3,0.5,2
2007,4,17,Оксид углерода,75,1.3,0.5,2
2007,5,17,Оксид углерода,74,2,0.8,4
2007,6,17,Оксид углерода,67,2.2,1.0,6
2007,7,17,Оксид углерода,45,2.2,1.0,5
2007,8,17,Оксид углерода,79,2.6,1.1,5
2007,9,17,Оксид углерода,69,1.7,0.8,4
2007,10,17,Оксид углерода,81,1.6,0.6,3
2007,11,17,Оксид углерода,75,1.3,0.5,2
2007,12,17,Оксид углерода,35,1.4,0.6,4
2007,1,18,Оксид углерода,60,0.9,0.4,2
2007,2,18,Оксид углерода,69,1.4,0.5,2
2007,3,18,Оксид углерода,78,1.2,0.4,2
2007,4,18,Оксид углерода,29,1.2,0.4,2
2007,5,18,Оксид углерода,-1,-1,-1,-1
2007,6,18,Оксид углерода,32,1.5,0.5,2
2007,7,18,Оксид углерода,78,1.2,0.4,2
2007,8,18,Оксид углерода,81,1.1,0.4,2
2007,9,18,Оксид углерода,60,1.6,0.9,4
2007,10,18,Оксид углерода,81,1.2,0.4,2
2007,11,18,Оксид углерода,75,1,0.2,2
2007,12,18,Оксид углерода,73,1.2,0.4,2
2007,1,36,Оксид углерода,57,1,0.0,1
2007,2,36,Оксид углерода,68,1,0.0,1
2007,3,36,Оксид углерода,62,1,0.0,1
2007,4,36,Оксид углерода,75,1,0.2,2
2007,5,36,Оксид углерода,22,1.4,0.5,2
2007,6,36,Оксид углерода,-1,-1,-1,-1
2007,7,36,Оксид углерода,53,0.8,0.7,3
2007,8,36,Оксид углерода,73,0.8,0.8,3
2007,9,36,Оксид углерода,75,0.6,0.7,3
2007,10,36,Оксид углерода,77,1.1,0.4,3
2007,11,36,Оксид углерода,74,0.7,0.4,1
2007,12,36,Оксид углерода,73,0.6,0.5,1
2007,1,-1,Оксид углерода,218,1,-1,2
2007,2,-1,Оксид углерода,336,1.1,-1,2
2007,3,-1,Оксид углерода,352,1.2,-1,3
2007,4,-1,Оксид углерода,329,1.2,-1,3
2007,5,-1,Оксид углерода,211,1.5,-1,4
2007,6,-1,Оксид углерода,249,1.5,-1,6
2007,7,-1,Оксид углерода,332,1.3,-1,5
2007,8,-1,Оксид углерода,394,1.4,-1,5
2007,9,-1,Оксид углерода,310,1.6,-1,4
2007,10,-1,Оксид углерода,320,1.3,-1,3
2007,11,-1,Оксид углерода,355,1.1,-1,4
2007,12,-1,Оксид углерода,327,1.1,-1,4
2007,1,3,Диоксид азота,60,0.025,0.013,0.05
2007,2,3,Диоксид азота,69,0.073,0.050,0.24
2007,3,3,Диоксид азота,78,0.137,0.089,0.36
2007,4,3,Диоксид азота,75,0.11,0.064,0.34
2007,5,3,Диоксид азота,74,0.087,0.050,0.21
2007,6,3,Диоксид азота,75,0.09,0.056,0.35
2007,7,3,Диоксид азота,78,0.042,0.027,0.13
2007,8,3,Диоксид азота,81,0.063,0.042,0.19
2007,9,3,Диоксид азота,75,0.041,0.025,0.11
2007,10,3,Диоксид азота,81,0.044,0.038,0.16
2007,11,3,Диоксид азота,75,0.044,0.034,0.2
2007,12,3,Диоксид азота,73,0.084,0.146,0.81
2007,1,15,Диоксид азота,60,0.021,0.017,0.05
2007,2,15,Диоксид азота,63,0.093,0.129,0.48
2007,3,15,Диоксид азота,78,0.092,0.105,0.55
2007,4,15,Диоксид азота,75,0.056,0.091,0.36
2007,5,15,Диоксид азота,75,0.021,0.044,0.37
2007,6,15,Диоксид азота,75,0.032,0.038,0.21
2007,7,15,Диоксид азота,78,0.073,0.073,0.64
2007,8,15,Диоксид азота,80,0.013,0.025,0.15
2007,9,15,Диоксид азота,73,0.065,0.173,0.88
2007,10,15,Диоксид азота,78,0.054,0.051,0.17
2007,11,15,Диоксид азота,72,0.111,0.180,0.72
2007,12,15,Диоксид азота,73,0.115,0.227,1
2007,1,17,Диоксид азота,34,0.037,0.023,0.12
2007,2,17,Диоксид азота,67,0.057,0.045,0.2
2007,3,17,Диоксид азота,56,0.114,0.076,0.29
2007,4,17,Диоксид азота,75,0.116,0.067,0.36
2007,5,17,Диоксид азота,75,0.103,0.080,0.36
2007,6,17,Диоксид азота,67,0.125,0.089,0.38
2007,7,17,Диоксид азота,43,0.119,0.085,0.48
2007,8,17,Диоксид азота,79,0.062,0.046,0.19
2007,9,17,Диоксид азота,69,0.054,0.039,0.19
2007,10,17,Диоксид азота,81,0.035,0.025,0.14
2007,11,17,Диоксид азота,72,0.045,0.031,0.14
2007,12,17,Диоксид азота,36,0.026,0.024,0.1
2007,1,18,Диоксид азота,60,0.046,0.046,0.25
2007,2,18,Диоксид азота,69,0.039,0.021,0.11
2007,3,18,Диоксид азота,78,0.102,0.095,0.41
2007,4,18,Диоксид азота,66,0.131,0.111,0.45
2007,5,18,Диоксид азота,75,0.164,0.156,0.9
2007,6,18,Диоксид азота,75,0.098,0.085,0.48
2007,7,18,Диоксид азота,78,0.131,0.093,0.43
2007,8,18,Диоксид азота,81,0.095,0.077,0.37
2007,9,18,Диоксид азота,75,0.075,0.042,0.18
2007,10,18,Диоксид азота,81,0.054,0.033,0.17
2007,11,18,Диоксид азота,73,0.111,0.096,0.46
2007,12,18,Диоксид азота,72,0.126,0.146,0.7
2007,1,36,Диоксид азота,57,0.024,0.011,0.05
2007,2,36,Диоксид азота,68,0.031,0.019,0.1
2007,3,36,Диоксид азота,78,0.041,0.031,0.14
2007,4,36,Диоксид азота,75,0.045,0.036,0.14
2007,5,36,Диоксид азота,22,0.066,0.039,0.14
2007,6,36,Диоксид азота,-1,-1,-1,-1
2007,7,36,Диоксид азота,47,0.061,0.067,0.3
2007,8,36,Диоксид азота,73,0.178,0.072,0.43
2007,9,36,Диоксид азота,75,0.119,0.069,0.38
2007,10,36,Диоксид азота,81,0.089,0.080,0.28
2007,11,36,Диоксид азота,74,0.162,0.084,0.42
2007,12,36,Диоксид азота,73,0.131,0.072,0.3
2007,1,-1,Диоксид азота,271,0.03,-1,0.25
2007,2,-1,Диоксид азота,336,0.058,-1,0.48
2007,3,-1,Диоксид азота,368,0.096,-1,0.55
2007,4,-1,Диоксид азота,366,0.091,-1,0.45
2007,5,-1,Диоксид азота,321,0.092,-1,0.9
2007,6,-1,Диоксид азота,292,0.085,-1,0.48
2007,7,-1,Диоксид азота,324,0.076,-1,0.64
2007,8,-1,Диоксид азота,394,0.081,-1,0.43
2007,9,-1,Диоксид азота,367,0.071,-1,0.88
2007,10,-1,Диоксид азота,402,0.055,-1,0.28
2007,11,-1,Диоксид азота,366,0.095,-1,0.72
2007,12,-1,Диоксид азота,327,0.104,-1,1
2007,1,17,Оксид азота,34,0.016,0.007,0.03
2007,2,17,Оксид азота,67,0.019,0.013,0.08
2007,3,17,Оксид азота,56,0.027,0.025,0.12
2007,4,17,Оксид азота,75,0.024,0.023,0.11
2007,5,17,Оксид азота,75,0.024,0.026,0.014
2007,6,17,Оксид азота,67,0.025,0.023,0.13
2007,7,17,Оксид азота,43,0.024,0.018,0.08
2007,8,17,Оксид азота,79,0.018,0.018,0.08
2007,9,17,Оксид азота,69,0.011,0.018,0.12
2007,10,17,Оксид азота,81,0.011,0.009,0.06
2007,11,17,Оксид азота,74,0.02,0.017,0.06
2007,12,17,Оксид азота,36,0.013,0.012,0.04
2007,1,-1,Оксид азота,34,0.016,0.007,0.03
2007,2,-1,Оксид азота,67,0.019,0.013,0.08
2007,3,-1,Оксид азота,56,0.027,0.025,0.12
2007,4,-1,Оксид азота,75,0.024,0.023,0.11
2007,5,-1,Оксид азота,75,0.024,0.026,0.014
2007,6,-1,Оксид азота,67,0.025,0.023,0.13
2007,7,-1,Оксид азота,43,0.024,0.018,0.08
2007,8,-1,Оксид азота,79,0.018,0.018,0.08
2007,9,-1,Оксид азота,69,0.011,0.018,0.12
2007,10,-1,Оксид азота,81,0.011,0.009,0.06
2007,11,-1,Оксид азота,74,0.02,0.017,0.06
2007,12,-1,Оксид азота,36,0.013,0.012,0.04
2007,1,3,Аммиак,60,0.007,0.005,0.02
2007,2,3,Аммиак,69,0.01,0.010,0.04
2007,3,3,Аммиак,78,0.008,0.007,0.03
2007,4,3,Аммиак,75,0.008,0.006,0.02
2007,5,3,Аммиак,74,0.015,0.014,0.06
2007,6,3,Аммиак,75,0.018,0.016,0.09
2007,7,3,Аммиак,78,0.014,0.011,0.04
2007,8,3,Аммиак,81,0.019,0.012,0.07
2007,9,3,Аммиак,75,0.007,0.006,0.03
2007,10,3,Аммиак,81,0.025,0.022,0.11
2007,11,3,Аммиак,75,0.011,0.010,0.04
2007,12,3,Аммиак,73,0.008,0.007,0.03
2007,1,15,Аммиак,60,0.008,0.006,0.02
2007,2,15,Аммиак,63,0.009,0.008,0.03
2007,3,15,Аммиак,78,0.009,0.007,0.02
2007,4,15,Аммиак,75,0.008,0.006,0.02
2007,5,15,Аммиак,75,0.01,0.012,0.07
2007,6,15,Аммиак,75,0.012,0.010,0.06
2007,7,15,Аммиак,78,0.011,0.010,0.04
2007,8,15,Аммиак,80,0.014,0.009,0.04
2007,9,15,Аммиак,74,0.005,0.007,0.03
2007,10,15,Аммиак,81,0.02,0.022,0.1
2007,11,15,Аммиак,75,0.007,0.007,0.03
2007,12,15,Аммиак,73,0.008,0.007,0.03
2007,1,-1,Аммиак,120,0.008,-1,0.02
2007,2,-1,Аммиак,132,0.01,-1,0.04
2007,3,-1,Аммиак,156,0.009,-1,0.03
2007,4,-1,Аммиак,150,0.008,-1,0.02
2007,5,-1,Аммиак,149,0.012,-1,0.07
2007,6,-1,Аммиак,150,0.015,-1,0.09
2007,7,-1,Аммиак,156,0.013,-1,0.04
2007,8,-1,Аммиак,161,0.016,-1,0.07
2007,9,-1,Аммиак,149,0.006,-1,0.03
2007,10,-1,Аммиак,162,0.023,-1,0.11
2007,11,-1,Аммиак,150,0.009,-1,0.04
2007,12,-1,Аммиак,146,0.008,-1,0.03
2007,1,3,Формальдегид,60,0.005,0.003,0.011
2007,2,3,Формальдегид,69,0.004,0.003,0.018
2007,3,3,Формальдегид,78,0.008,0.004,0.018
2007,4,3,Формальдегид,75,0.007,0.004,0.016
2007,5,3,Формальдегид,74,0.011,0.006,0.034
2007,6,3,Формальдегид,75,0.014,0.007,0.03
2007,7,3,Формальдегид,78,0.02,0.018,0.09
2007,8,3,Формальдегид,81,0.011,0.006,0.031
2007,9,3,Формальдегид,75,0.009,0.005,0.027
2007,10,3,Формальдегид,81,0.011,0.004,0.023
2007,11,3,Формальдегид,74,0.008,0.005,0.027
2007,12,3,Формальдегид,73,0.005,0.003,0.012
2007,1,17,Формальдегид,34,0.007,0.003,0.015
2007,2,17,Формальдегид,67,0.007,0.003,0.014
2007,3,17,Формальдегид,56,0.007,0.004,0.016
2007,4,17,Формальдегид,75,0.007,0.003,0.015
2007,5,17,Формальдегид,75,0.008,0.005,0.029
2007,6,17,Формальдегид,67,0.008,0.005,0.022
2007,7,17,Формальдегид,43,0.011,0.005,0.019
2007,8,17,Формальдегид,79,0.011,0.006,0.031
2007,9,17,Формальдегид,69,0.013,0.005,0.03
2007,10,17,Формальдегид,81,0.016,0.005,0.032
2007,11,17,Формальдегид,74,0.009,0.003,0.019
2007,12,17,Формальдегид,36,0.008,0.004,0.022
2007,1,18,Формальдегид,60,0.009,0.003,0.018
2007,2,18,Формальдегид,69,0.009,0.003,0.015
2007,3,18,Формальдегид,78,0.008,0.004,0.018
2007,4,18,Формальдегид,66,0.007,0.003,0.014
2007,5,18,Формальдегид,75,0.01,0.005,0.028
2007,6,18,Формальдегид,75,0.011,0.005,0.027
2007,7,18,Формальдегид,77,0.02,0.010,0.058
2007,8,18,Формальдегид,81,0.019,0.008,0.045
2007,9,18,Формальдегид,75,0.015,0.006,0.029
2007,10,18,Формальдегид,81,0.016,0.008,0.042
2007,11,18,Формальдегид,75,0.01,0.004,0.022
2007,12,18,Формальдегид,73,0.011,0.004,0.024
2007,1,36,Формальдегид,57,0.007,0.003,0.015
2007,2,36,Формальдегид,68,0.006,0.003,0.011
2007,3,36,Формальдегид,78,0.005,0.003,0.014
2007,4,36,Формальдегид,75,0.006,0.004,0.014
2007,5,36,Формальдегид,22,0.007,0.004,0.014
2007,6,36,Формальдегид,-1,-1,-1,-1
2007,7,36,Формальдегид,46,0.023,0.012,0.047
2007,8,36,Формальдегид,73,0.028,0.015,0.072
2007,9,36,Формальдегид,75,0.029,0.019,0.119
2007,10,36,Формальдегид,81,0.022,0.008,0.038
2007,11,36,Формальдегид,74,0.013,0.006,0.026
2007,12,36,Формальдегид,73,0.01,0.006,0.025
2007,1,-1,Формальдегид,211,0.007,-1,0.018
2007,2,-1,Формальдегид,273,0.006,-1,0.018
2007,3,-1,Формальдегид,290,0.007,-1,0.018
2007,4,-1,Формальдегид,291,0.007,-1,0
2007,5,-1,Формальдегид,246,0.009,-1,0.034
2007,6,-1,Формальдегид,217,0.011,-1,0.03
2007,7,-1,Формальдегид,244,0.019,-1,0.09
2007,8,-1,Формальдегид,314,0.017,-1,0.072
2007,9,-1,Формальдегид,294,0.017,-1,0.119
2007,10,-1,Формальдегид,324,0.016,-1,0.042
2007,11,-1,Формальдегид,297,0.01,-1,0.027
2007,12,-1,Формальдегид,255,0.009,-1,0.025
2007,1,3,Бензапирен,-1,3.8,-1,-1
2007,2,3,Бензапирен,-1,2,-1,-1
2007,3,3,Бензапирен,-1,1.6,-1,-1
2007,4,3,Бензапирен,-1,1.3,-1,-1
2007,5,3,Бензапирен,-1,1,-1,-1
2007,6,3,Бензапирен,-1,0.7,-1,-1
2007,7,3,Бензапирен,-1,0.6,-1,-1
2007,8,3,Бензапирен,-1,0.9,-1,-1
2007,9,3,Бензапирен,-1,1.8,-1,-1
2007,10,3,Бензапирен,-1,1.5,-1,-1
2007,11,3,Бензапирен,-1,1.6,-1,-1
2007,12,3,Бензапирен,-1,2,-1,-1
2007,1,-1,Бензапирен,-1,3.25,-1,-1
2007,2,-1,Бензапирен,-1,1.9,-1,-1
2007,3,-1,Бензапирен,-1,1.55,-1,-1
2007,4,-1,Бензапирен,-1,1.2,-1,-1
2007,5,-1,Бензапирен,-1,1.15,-1,-1
2007,6,-1,Бензапирен,-1,0.75,-1,-1
2007,7,-1,Бензапирен,-1,0.65,-1,-1
2007,8,-1,Бензапирен,-1,0.7,-1,-1
2007,9,-1,Бензапирен,-1,1.3,-1,-1
2007,10,-1,Бензапирен,-1,1.25,-1,-1
2007,11,-1,Бензапирен,-1,1.35,-1,-1
2007,12,-1,Бензапирен,-1,1.75,-1,-1
2007,1,15,Бензапирен,-1,2.7,-1,-1
2007,2,15,Бензапирен,-1,1.8,-1,-1
2007,3,15,Бензапирен,-1,1.5,-1,-1
2007,4,15,Бензапирен,-1,1.1,-1,-1
2007,5,15,Бензапирен,-1,1.3,-1,-1
2007,6,15,Бензапирен,-1,0.8,-1,-1
2007,7,15,Бензапирен,-1,0.7,-1,-1
2007,8,15,Бензапирен,-1,0.5,-1,-1
2007,9,15,Бензапирен,-1,0.8,-1,-1
2007,10,15,Бензапирен,-1,1,-1,-1
2007,11,15,Бензапирен,-1,1.1,-1,-1
2007,12,15,Бензапирен,-1,1.5,-1,-1
2017,1,3,Взвешенные вещества,32,0.088,0.055,0.2
2017,2,3,Взвешенные вещества,34,0.032,0.053,0.2
2017,3,3,Взвешенные вещества,74,0.132,0.074,0.3
2017,4,3,Взвешенные вещества,61,0.131,0.072,0.3
2017,5,3,Взвешенные вещества,75,0.096,0.072,0.3
2017,6,3,Взвешенные вещества,75,0.152,0.089,0.4
2017,7,3,Взвешенные вещества,78,0.139,0.072,0.3
2017,8,3,Взвешенные вещества,81,0.125,0.089,0.3
2017,9,3,Взвешенные вещества,78,0.115,0.082,0.4
2017,10,3,Взвешенные вещества,78,0.082,0.083,0.3
2017,11,3,Взвешенные вещества,75,0.109,0.077,0.3
2017,12,3,Взвешенные вещества,78,0.06,0.073,0.3
2017,1,15,Взвешенные вещества,60,0.143,0.089,0.5
2017,2,15,Взвешенные вещества,66,0.092,0.090,0.4
2017,3,15,Взвешенные вещества,75,0.159,0.089,0.3
2017,4,15,Взвешенные вещества,75,0.148,0.064,0.3
2017,5,15,Взвешенные вещества,75,0.133,0.066,0.3
2017,6,15,Взвешенные вещества,75,0.156,0.090,0.4
2017,7,15,Взвешенные вещества,78,0.133,0.075,0.3
2017,8,15,Взвешенные вещества,81,0.125,0.083,0.4
